"channelId","customUrl","title","country","viewCount","subscriberCount","videoCount","madeForkids","creationDate"
"UCifSSRauawOY-x6-_dfDfGA","@asmrlisa","ASMR Lisa","AT","1978087","14800","199","n/a","2018-10-09T05:16:26Z"
"UCGzmjsYAdS5hRFAHli74X-A","@twinkleasmr","Twinkle ASMR","DE","811443","7760","77","False","2018-08-30T13:17:26Z"
"UCZqft9xXTq8_fk20PbDUhsg","@annawhispersasmr","annawhispers ASMR","AT","64664110","154000","632","False","2016-12-01T21:40:19Z"
"UCBmEi75U56KU6ZphFbXiF3g","@edafoxxasmr","edafoxx ASMR","DE","156237214","723000","711","False","2019-01-02T19:03:50Z"
"UCq__vJUEuYqY2zKFqGCUapQ","@elena_asmr","Elena ASMR","DE","3348056","19300","442","False","2019-01-26T14:59:34Z"
"UC3TPgdqGB7byHw1yJx97R4Q","@asmreleanor","ASMR Eleanor","DE","382267","3290","176","False","2018-08-20T08:41:42Z"
"UCauQQYxT6AGVrATDuZktDpw","@germanfreakasmr","German Freak ASMR - 독일 먹방","DE","12764012","56500","519","False","2017-04-20T19:06:23Z"
"UC3oq5LFb7b8S2e03Z_pBKQA","@niniiiasmr1406","ASMR Niniii","DE","151090","3420","32","False","2012-11-18T16:58:21Z"
"UCzqiuTRI-u5r2grxs4t6Pog","@traumasmr","Traum Asmr","n/a","536858","4980","324","n/a","2022-01-26T19:47:29.468968Z"
"UCtLWaaw6RT0WG95ge4ygfMg","@asmrblossom2953","ASMR blossom","DE","28979499","160000","200","n/a","2015-12-07T20:28:12Z"
"UCmQVEJRs-g9-nst_Sw-s9dA","@tizuasmr","Tizu ASMR","n/a","5597978","38900","110","False","2017-06-08T17:01:38Z"
"UCQ4euxcjEBnbuXckwZmeOsA","@nickjamesonasmr","Nick Jameson ASMR","DE","4500458","40600","307","False","2018-01-14T16:44:19Z"
"UC-KKpiSpmhmEA2-gbbeBFlw","@asmrgravitonglow","ASMR Graviton Glow","DE","1651209","8580","96","False","2016-05-02T15:04:16Z"
"UChDqRaMHNHXJ_T9A4cv9uyg","@user-ig9pv4wb7w","ohr.g. asmr","DE","987285","5940","82","False","2017-02-16T20:53:12Z"
"UCr3D58Uch1c2o4Ibsn_axvA","@asmrjaninashorts","ASMR Janina Shorts","DE","7177879","99900","71","False","2018-07-29T16:43:28Z"
"UC9-O9DqVU9Pgp-lKmVSLSuw","@amylefox","ASMR Amy Vlog","CH","2790768","27800","44","False","2013-02-21T18:06:22Z"
"UCch4xSS04I5WFzTRgP3psoQ","@asmr_freddy","ASMR Freddy","DE","17335","1240","6","False","2022-04-26T12:08:37.504854Z"
"UCYP6-eAhGiyhdMXBWY0AgSA","@sleepingfoxasmr1696","sleepingfox ASMR","n/a","945","17","2","n/a","2022-06-01T21:41:31.145422Z"
"UCQAEjiyq9NFSbDYOgWm1XBw","@piaasmr1717","pia asmr","n/a","781","4","22","n/a","2020-12-25T10:58:13.795317Z"
"UCzGWbMtaiPaZMQxrCBsvVYA","@nanasasmr5331","Nanas ASMR","DE","1914","50","9","n/a","2015-08-10T19:13:47Z"
"UCL3SDUe-NXwir7g-WCRRlzA","@asmrzero","asmr zero","KR","1014570","7040","104","False","2022-07-02T16:35:04.770508Z"
"UCrkYeTBZGpbUsEpAaKkfcPQ","@tim0nstaasmr","Tim0nsta ASMR","n/a","4639","68","4","n/a","2022-01-28T11:16:58.995512Z"
"UCdH8gABtRDCTISnvj3iR67A","@rbcasmr2374","RBC ASMR","DE","94553","1000","20","n/a","2018-07-29T16:27:35Z"
"UCGyp0aChc7PqGu6id_gNnWA","@thelittleowlasmr","TheLittleOwl ASMR","FR","2942117","9520","54","False","2017-01-23T16:47:35Z"
"UCNhr8O_bidYz2LvloBNB3Rg","@syasmr","SY ASMR","DE","759751","3580","162","False","2021-07-18T10:06:35.200438Z"
"UC9CgfWezuMN5lVNEKh-PI-g","@aimeechuasmr","Aimee Chu ASMR","TW","3180497","15400","98","False","2020-02-16T15:58:43.856049Z"
"UCK6EjBd4-Euu2OPU28ATcVw","@sisiasmr7128","Sisi asmr","TR","104284","1240","26","n/a","2022-04-24T02:12:20.280836Z"
"UCEg7Yl6lxFKCFYl41NNpSnQ","@antiasmrguys6839","Anti Asmr Guys","n/a","229","11","4","n/a","2022-03-09T20:16:15.618033Z"
"UC9llalkcsqsrsgrDUvczKFQ","@lemoasmr2903","Lemo ASMR","n/a","7515","80","35","n/a","2020-12-16T08:32:46.200881Z"
"UCzkSXAHDh2IdW6ZWK3FGqPQ","@arandomguyasmr","A Random Guy ASMR","DE","4885249","46800","372","n/a","2015-07-12T20:13:59Z"
"UCC2Txlg4kvyaJR1cX5YURyw","@asmrlorena2894","ASMR Lorena ","n/a","624","12","4","n/a","2021-08-04T17:22:11.618798Z"
"UC31SXX4V5XAWsrK9S8ulJog","@asmrpassion3427","ASMR PASSION","n/a","486856","1190","5","n/a","2016-04-08T18:22:57Z"
"UC78aeLGBMUiK1YzZM2dFq1g","@comfyasmr5087","Comfy ASMR","DE","15225293","70800","159","False","2016-01-02T14:43:53Z"
"UC7-AGOVQxEgVr_cYMSD9SwQ","@numbmindasmr3047","Numb Mind ASMR","n/a","76213","564","19","n/a","2021-08-19T20:44:54.654305Z"
"UCSVbWiv7GKIXQoUVKYHeEQA","@zyliara","ZYLIARA ASMR","DE","4736178","23300","367","False","2017-11-09T15:03:46Z"
"UCAM4kHjtLueAPxqq_Hukohw","@asmrcaroline2790","ASMR Caroline","n/a","5985","130","5","n/a","2022-03-01T13:02:48.616378Z"
"UCMP8AQ4eNkooFSaHqA6qlJw","@aleksandraasmr","Aleksandra ASMR","HR","558134","2490","195","False","2021-06-13T11:27:50.299424Z"
"UCOE4uOO7ZVJ08CgoP8ucVhQ","@mehtapziyagilasmr","Mehtap Ziyagil ASMR","TR","76729943","195000","337","False","2016-07-22T17:39:16Z"
"UCwms5NI--V27WfmxfFQkvhQ","@baroonasmr","Baroon ASMR","US","1742244","9110","123","False","2021-03-31T15:57:40.506742Z"
"UCE-Z6beQNwChj0OOkCamJmg","@dhuha_mukbang","Hunger Diaries ASMR","n/a","143207528","1030000","493","False","2018-06-29T20:51:34Z"
"UCbB7g25wDqOYcL59NFQyuhw","@somehowasmr","Somehow ASMR","n/a","467","4","8","n/a","2022-01-27T23:49:03.149698Z"
"UCzVBpklbzxOhwQgJTlVv3rw","@twinsasmr316","Twins ASMR","DE","1964","54","8","n/a","2022-04-09T19:37:31.302056Z"
"UCEXIHI0aS8pqu_YAvggu3Ow","@asmrlaura5334","ASMR Laura","n/a","431","8","2","n/a","2022-03-21T17:37:30.341806Z"
"UCBPAGA3glCchzunfZLabVLw","@familyasmr4261","family asmr","HK","104478","655","102","False","2022-07-25T02:55:45.002569Z"
"UC17sTzIo3b-V58VrekjIS1A","@asmrlovebymaria824","ASMR love by Maria ","US","1670","57","2","n/a","2021-06-06T15:04:47.737751Z"
"UC4eO8gplCQQqD8yvuey1TxQ","@jimasmr","Jimち ASMR","GB","35485170","172000","608","False","2018-09-19T08:44:04Z"
"UCoVs5LY1Fp6tLiPT5cD-3nw","@asmrroxy8565","ASMR Roxy","DE","6165","27","2","n/a","2020-11-03T20:43:57.167901Z"
"UC-oIWUiqh6XZjJn19n7y7VQ","@vikaasmr","vika asmr","RU","2573383","14500","236","False","2021-02-05T10:29:35.10046Z"
"UCDXr_xmWnOD75ESoyP9UlmQ","@julkaasmr1768","Julka ASMR","n/a","0","308","0","n/a","2021-09-22T08:37:32.068955Z"
"UCiOoNXlOuizZhgubi89J7gw","@arabdiyasmr.","ARAB DIY ASMR","SA","664996282","3400000","421","False","2016-11-11T12:29:35Z"
"UCStY78YAxSDinFe3De--hhg","@asmromjom9803","Asmr Omjom","ID","183768","2250","12","False","2021-08-15T17:07:14.486773Z"
"UCtp_DSX6EqKqxe-8Un34gmg","@lilaasmr426","Lila Asmr","n/a","161","1","1","n/a","2017-01-17T13:09:07Z"
"UClN4iRu7BK-Ch9uYgsxEKLw","@hairbuddhaasmr7154","Hair Buddha ASMR","BE","5632","773","4","False","2021-01-29T08:22:28.89579Z"
"UCw5WfOKJoHHl7iCQbwnECbA","@digitalasmr9564","Digital ASMR","BR","63404","154","52","n/a","2021-01-08T11:24:38.762157Z"
"UClTrfbcrmf4aAW0QHJil1Pg","@jiminasmr8612","JIMIN ASMR","US","20783","47","35","n/a","2022-09-20T05:36:35.097249Z"
"UCUfxzAcCEpvYQcTXjHPoxyg","@asmrcafe3932","ASMR Café","n/a","79","2","2","n/a","2022-01-16T09:56:40.999433Z"
"UCNFX0vRNQjLt7FYymn_QT6Q","@geographyasmr2238","Geography ASMR","n/a","5536","46","8","n/a","2016-11-27T21:57:42Z"
"UC-Ao_EqpZbslAfv5i77yasg","@asmrwig1676","Asmr Wig","n/a","81","4","2","n/a","2022-09-12T16:14:13.621818Z"
"UCJJGGTmwpEf_LRRPICPP-Mw","@kineticasmr5943","Kinetic ASMR","n/a","3870","12","1","n/a","2022-04-05T14:20:49.975062Z"
"UCYa41fgR34JMjlMDJIUlonQ","@mohammadalanasmr9431","MOHAMMAD&ALAN ASMR","n/a","386","4","1","n/a","2022-08-26T14:13:37.474387Z"
"UC7Qa3IGZRnStUBrRCkSfzmw","@asmr-golums4733","ASMR-golums473","n/a","106","4","4","n/a","2022-06-08T15:45:51.800486Z"
"UCL4jDP1GuZ3wQzklVlx0cYw","@asmrkojiro4757","ASMR kojiro","n/a","11152","42","11","n/a","2014-07-10T16:49:03Z"
"UCJvGgHp7bWMMecoa2sjErEA","@eshaasmr1659","Esha ASMR","PK","375","1020","12","n/a","2020-07-18T16:10:16.973921Z"
"UCMUih0SPE_zWZc4BpRgH_xg","@chilloutasmr7973","Chillout ASMR","n/a","31","1","1","n/a","2022-04-26T15:53:10.29614Z"
"UCtH_rc_4D-r72c6UFy8Tk5Q","@bhasmr1855","BH ASMR","n/a","170","5","2","n/a","2020-01-20T22:41:06.774084Z"
"UCc6axd01nRTLe1yfxvavRjA","@asmreating1549","ASMR eating","n/a","1529","4","3","n/a","2022-09-13T05:12:15.889795Z"
"UC5EzgzLZCaG9JkfPR__460g","@lunaasmr8888","Luna ASMR","n/a","26","1","1","n/a","2022-08-15T18:37:47.898918Z"
"UCEbilA-a8_YZu4X2Od90ZdQ","@asmrfirelionde9713","ASMR FireLionDE","n/a","20","1","2","n/a","2022-09-14T18:14:56.357124Z"
"UCa7Tphk87J7l91Eq6wEzEOg","@yourasmr4651","your ASMR","n/a","70","1","2","n/a","2021-10-21T14:15:08.234625Z"
"UCe093wk65vmFxiQbz_mih4w","@julianasmr8002","Julian Asmr","n/a","111","3","3","n/a","2019-03-22T01:24:06Z"
"UCNMiwWryBkBp-AapGyRtlWg","@spicexxasmr3462","spicexx asmr","n/a","54","3","1","n/a","2022-10-07T18:26:24.391381Z"
"UCwkien4Vu8fgF_RdAcio4vA","@asmrlotus9291","ASMR Lotus","n/a","252","6","2","n/a","2019-04-28T19:08:40Z"
"UCVvl6jLa3NMz6e_YL8EDSww","@mellos_crustymustyasmr9059","mellos_crustymusty ASMR","n/a","56","11","1","n/a","2022-09-20T17:03:25.746193Z"
"UCVqqFUZbmgLEcu6kPKrAqIw","@tasmr6608","T ASMR","n/a","134","5","3","n/a","2020-02-17T20:38:04.423652Z"
"UCqERIX_cDdb_34yUAukO8DA","@kindergeschichteasmr3593","Kindergeschichte ASMR","n/a","2675","4","1","n/a","2021-07-30T20:39:32.477709Z"
"UCwOqe27x-mQy75j1kLadwMw","@asmrlara402","ASMR Lara","n/a","83","4","3","n/a","2020-05-19T20:21:14.486937Z"
"UCibhx0HFV3EYn25YoIli_Ow","@demiasmr384","Demi ASMR","n/a","160","4","2","n/a","2022-11-03T07:52:13.999141Z"
"UC2LQw121SXX2-E3WhhaWEdQ","@canasmr4162","Can Asmr","n/a","254","7","1","n/a","2020-06-13T23:54:38.194276Z"
"UCzRmvr0CZXo3L_b014BqmRQ","@akasmr9049","AK  ASMR ","n/a","506","3","12","n/a","2022-09-05T10:54:01.074365Z"
"UCZoMvFdfZe2r_exO8YGwiLA","@lanxingasmr92","Lanxing ASMR","n/a","60","4","2","n/a","2022-05-17T13:14:01.080713Z"
"UCnfJrZn4pXAc5I46Hds3nDA","@evansasmr1824","Evan's ASMR","n/a","1821","35","17","n/a","2021-08-13T00:51:17.255332Z"
"UCFBQtk_8vDuWBb0lz9e7HCw","@kennykasmr1642","KennyK ASMR","n/a","25","3","1","n/a","2020-08-23T21:00:44.536022Z"
"UC2I_aqYpTWx3wTeqJmvzhdg","@naziasmr50","Nazi ASMR","n/a","7398","47","72","n/a","2015-05-31T03:08:54Z"
"UCmnJZCYqiBlj26y95s38UEw","@asmrsamra5349","ASMR SAMRA","CA","177","5","3","n/a","2021-01-17T16:48:54.300226Z"
"UCxTU-Fs3mBUiqC-wZDLPHXA","@digirelaxingasmr2017","DIGI RELAXING ASMR","n/a","45","2","2","n/a","2022-03-02T14:17:12.215255Z"
"UClZP4vlRiGSKksc22P8tOIQ","@hallizaasmr8970","Halliza ASMR","n/a","19","0","1","n/a","2022-08-29T11:42:57.479879Z"
"UCwscZ3WEzv7spOnTV_WyAWQ","@asmrtor7600","ASMR TOR","n/a","1895","7","1","n/a","2020-11-07T10:45:33.630662Z"
"UCozNiUOtALDRok540Neq7Lw","@emilysasmr4301","Emily’s asmr","n/a","350852","3200","23","False","2019-12-06T18:09:42.932685Z"
"UCik3QCc8158Exin2CQB6UPw","@looooonaasmr8818","Looooona ASMR ","n/a","379","7","3","n/a","2021-09-10T20:07:35.11638Z"
"UCXdZmvYKM6o2ee_h9HmZa-g","@smutasmr9710","SMUT & ASMR","n/a","241","0","1","n/a","2021-09-12T12:31:23.207641Z"
"UCR4cpn_aw4Fpf7p-QZmSsrw","@patronasmr4914","Patron ASMR","n/a","156","6","2","n/a","2021-03-07T09:08:43.447308Z"
"UC76Q62b_CaiGE2k9k0Lvpig","@asmrrontgen6273","ASMR Röntgen","n/a","118","6","3","n/a","2021-02-08T13:50:17.724452Z"
"UC6MOeOXui0BWe44_xxm89Fg","@asmrletoaaa8173","ASMR Letoaaa","n/a","69","1","1","n/a","2022-09-02T20:30:24.606572Z"
"UC4svzhMkaJHR-ulX0c-Yq6A","@amadinaasmr2597","Amadina ASMR","n/a","311","5","2","n/a","2019-10-18T22:47:25.441184Z"
"UCgrdU0eQp6UTkaOtvJNO0Ww","@viasmr3270","Vi ASMR","n/a","1034","12","6","n/a","2021-04-21T18:13:56.884433Z"
"UCovm5guT5rh2wpzETw2Mreg","@asmr.fan1039","ASMR.FAN103","n/a","0","0","4","n/a","2022-05-15T23:34:22.72698Z"
"UC5Y56d1neQBtVY9X1WPTNrA","@asmrasmryt8092","ASMR #ASMR YT","n/a","50","3","2","n/a","2022-08-09T10:23:43.626738Z"
"UCdr0OPmSSCr_vY5dhph3f0w","@shababasmr5763","Shabab ASMR","n/a","9868","27","11","n/a","2020-11-19T01:12:02.720864Z"
"UCKx_ZZOypjc7hnl41X2NtRw","@bellasasmr23","Bella's ASMR","n/a","5229","11","32","n/a","2022-10-31T19:30:21.376809Z"
"UCuimrkb4g1B6BSYVQeIauPQ","@pureasmr3261","Pure Asmr","DE","55795","443","37","False","2020-04-01T03:04:06.809592Z"
"UC3EDu6_8NRVVoRyeEPjNy-Q","@jolieciaasmr4300","Joliecia ASMR","n/a","630","23","7","n/a","2021-07-30T09:56:11.855451Z"
"UCTtPYzmo6m13ebKv2R3fGbQ","@zinoasmrdouxrelaxing3352","zino ASMR doux relaxing","FR","3918","738","15","n/a","2020-11-05T13:06:25.159431Z"
"UCUMnuTWtE_NFvIKa4X8IKSg","@asmrcharley5099","ASMR Charley","IT","2014056","189000","7","n/a","2021-10-19T16:58:17.987248Z"
"UCsTs3OpGQGl0_YzGfmxOn-w","@allasmr1171","All ASMR","n/a","366","0","5","n/a","2021-06-30T12:45:59.819933Z"
"UChkk5OZPv_WGIYkk5Elx89g","@lalaasmr8110","LaLa ASMR","n/a","140331","3220","13","n/a","2021-12-24T06:59:00.524244Z"
"UCOtYzI2CKaGJQKSvEdwLTnA","@asmrguru3328","ASMR Guru","n/a","263281","682","5","n/a","2017-05-05T22:50:49Z"
"UCJhJS7LNbPK1-eNqQ0agpHA","@asmrbarbers2206","ASMR  Barbers","n/a","6069","28","2","n/a","2022-03-28T00:03:44.577995Z"
"UCuniOshCBAwBL3QrHS84tOQ","@unintentionalasmrhub4287","Unintentional ASMR Hub","n/a","144267","549","15","n/a","2021-07-19T10:56:27.350256Z"
"UCvXf6w8KwaDVXCMYziAYjqg","@asmrfeetskategirlnora9355","ASMR FEET skategirlnora","n/a","0","2590","0","n/a","2021-06-27T18:39:14.552888Z"
"UCIvKHX6ejyRGzWS96cmrKzQ","@asmrdrthunder99","ASMR Dr Thunder","n/a","406","3","7","n/a","2022-09-09T18:29:43.410808Z"
"UC2jw1Mmn2_UbVICEf555pvQ","@thegodsofasmr8769","The Gods Of ASMR","US","167246","341","14","n/a","2022-07-25T14:57:59.925265Z"
"UC9sjp5mWltG07lrnMMHgx1Q","@natureasmr832","Nature ASMR","DE","8","0","2","False","2021-05-13T07:31:07.218234Z"
"UCRO5DPVbOeya-QfAIzaSvuw","@latviaasmr8739","Latvia ASMR","n/a","325","8","2","n/a","2021-02-09T20:52:47.019729Z"
"UC7fmzQuvs0swO5zJIj9tUsw","@rosyasmr8496","Rosy ASMR","n/a","0","18","0","n/a","2015-01-01T21:16:24Z"
"UCrHVWU-uQFriITjkgm27Kwg","@emyshobbiesasmr8336","Emy's Hobbies ASMR","n/a","701","9","2","n/a","2022-09-30T18:51:33.498685Z"
"UCgC40EwoDwvwEGSuDwySirg","@romiasmr3251","Romi asmr","n/a","6470","9","2","False","2022-03-07T22:33:07.040889Z"
"UCiBd0YqyFlVQqT545sdDugQ","@dadaasmr8044","DaDa ASMR","n/a","35","6","3","n/a","2022-07-22T14:02:53.651414Z"
"UCqJ_Epz4rbfOysSjF6CXgoQ","@ivyasmr1378","IVY ASMR","n/a","2393","24","2","n/a","2020-01-02T19:38:37.970123Z"
"UCWVdRyY7MG2oV4VDBYGAojQ","@asmrlittlepleasures","ASMR Little Pleasures","n/a","225","12","2","n/a","2023-01-03T13:21:35.324849Z"
"UCKDOht6NbFcYspadG2gYcPw","@satisfyingasmr1214","Satisfying asmr","n/a","862583","876","16","n/a","2021-04-01T16:12:57.124739Z"
"UCqKC8OMi7Elzg90aHq85sfA","@asmrbomba2368","ASMR Bomba","n/a","0","12","0","n/a","2017-02-11T18:14:33Z"
"UCUXfNBKyfZq0-ygBaRNAXog","@apstb_asmr","멘슈 Mensh ASMR","KR","3979","55","3","False","2021-12-03T17:22:35.766382Z"
"UCNjY1rbRORpUPGck6Ewt-tg","@miracleasmr5744","Miracle ASMR","n/a","0","16","0","n/a","2017-03-20T05:02:54Z"
"UCuEnyH47UbKTEj1rQaZ-ddw","@serenityasmr1208","serenity asmr","n/a","2190","12","1","n/a","2017-10-01T17:49:51Z"
"UC84TROcfYqvyuQVdeaZj-ZA","@user-sx2lw1yi7j","Jane L. ASMR","n/a","1852","31","4","n/a","2019-04-12T06:51:42Z"
"UCDtK3tt4x3BxKCvbDXYeDpg","@quietasmr8637","Quiet ASMR","US","0","319","0","n/a","2021-08-21T22:45:41.632939Z"
"UCWUqnxinHOLgYHIqvZNIYLg","@ippoasmr7580","Ippo ASMR","ES","2014","319","10","n/a","2016-01-25T00:36:23Z"
"UC0gnn4kAliPyZ0X2sbkYyZg","@appletinglesasmr","AppleTingles ASMR","IT","13918311","62400","257","n/a","2019-12-15T16:13:35.381286Z"
"UC2xnD61K1xgPOep5G-Qa92Q","@anastasiaasmr703","Anastasia ASMR","IT","14705633","74700","440","False","2016-06-15T17:24:14Z"
"UCU1Wk1eyfUGuc1kLrRHBC7g","@naylaasmr","Nayla ASMR","IT","4623400","26100","140","n/a","2018-07-21T10:39:33Z"
"UCfKgOq493bek7HdJ9mazRow","@asmrslk","ASMR SLK","US","2062154","8010","337","False","2019-09-25T19:23:09Z"
"UCDSl-Bg1TPngM8lkHYpp0gw","@maryjaneasmr","Mary Jane ASMR","IT","5365759","51800","372","False","2015-09-12T21:08:27Z"
"UCTK55_VBBJnrrp2fL7WnSwg","@pietroasmrrelax","Pietro_ ASMR","IT","6810392","33900","378","False","2017-10-01T09:31:38Z"
"UCemODEkiLxUAAw3ky1IwFFg","@ninfeaasmr","Ninfea ASMR","IT","11527567","40400","681","False","2015-07-10T13:05:02Z"
"UCQ6dDkLgNeTq_b6-PQEYHCg","@arasuleasmr","Arasulè ASMR","IT","8579301","41300","399","False","2016-11-20T13:35:19Z"
"UCrkgGZi7N7Dkl_rQ3V56juA","@sarajasmr","Sara ASMR","IT","24181290","121000","258","False","2017-01-25T14:47:39Z"
"UCj4n6ghlbpEp1ItOhRfXGmw","@alexasmr_","Alex ASMR","IT","1469676","15200","151","False","2020-04-19T00:43:32.304626Z"
"UC_udNXMRB83Bp-HjwoKv97w","@asmrgiojoy4998","Asmr gio joy","n/a","167681","4080","57","False","2022-07-25T20:50:24.518972Z"
"UCFeG1nlEnlH2MrMLw9nh0KA","@relaxyourselfasmr","Priscilla ASMR","IT","3632032","22000","296","n/a","2015-05-19T15:21:30Z"
"UCVRJzZY5i4RO5hzIGlgf3NQ","@clickmyworld","Clickmyworld ASMR","n/a","11702314","40400","334","False","2013-05-16T10:18:41Z"
"UCQuJrgbuFFUv7uH6zquQAjQ","@debeasmr5531","DeBe ASMR","IT","6214765","66700","103","n/a","2020-04-10T09:33:46.312258Z"
"UCw-N-V3BFe0oEyTJqZyy6Rg","@giuliagrassoasmr913","Giulia Grasso asmr","IT","4702691","31600","57","False","2020-04-07T22:03:12.256845Z"
"UCBiKHTtml2lCl4r-uH0rMNQ","@federicoasmr","Federico ASMR","IT","1098674","8740","191","n/a","2015-02-17T18:16:31Z"
"UCI3bOI1bzVhQwWToJJF6ezQ","@gelsoasmr","Gelso Asmr","n/a","5624153","24600","206","n/a","2018-04-16T14:36:24Z"
"UCh9WjIfKh0hB8YvUnf1nDAw","@menkaasmr","menka asmr","IT","3066744","22200","256","n/a","2017-04-24T18:28:07Z"
"UCsWT3J0Vty55tUcjYzIgJTQ","@darkmoonrise","Dark Moonrise ASMR","IT","1877624","15800","125","False","2013-06-16T16:27:49Z"
"UCfTHF_JbCn4SkfobhOo6reA","@isabellaasmr","Isabella C ASMR","n/a","5529392","40700","187","False","2015-12-06T00:03:20Z"
"UC30CU3ckR1B1Ykuzh9tALxQ","@comncelleasmr","Comncelle ASMR","IT","903054","10200","44","n/a","2017-02-15T14:16:20Z"
"UCLDo9OaGo5X7f0vmHTw5raw","@willbeasmr","Willbe ASMR","IT","1206348","10700","210","False","2020-09-24T15:17:48.953483Z"
"UCsOK8zTbZ3BQyEuA11i19Wg","@ilamosasmr","IlaMos ASMR","n/a","15744822","123000","180","n/a","2013-12-23T14:37:01Z"
"UCxJwEPmtDIbVTWnF1iG7KCg","@marco_asmr","Marco Asmr","IT","8144839","80300","185","n/a","2019-06-08T21:37:07Z"
"UCNo7AHWSKZz0O1tGantPwjg","@princessallaasmr1406","PrincessAlla ASMR","IT","969375","4270","141","False","2020-11-28T08:37:45.164764Z"
"UCRB-dHT5HaaKhZXUUdKmLsQ","@cricriasmr","CriCri ASMR","IT","2249001","13500","142","False","2020-04-27T20:48:19.20383Z"
"UCMy-6zvVlWp_EA9-nNbkXjw","@shantiasmr","Shanti ASMR","IT","2492299","18000","93","False","2018-11-21T16:44:47Z"
"UCKASW78yY9cSLXfPQQ8teCA","@luvileasmr","Luvilè ASMR","n/a","590274","3470","295","False","2020-12-07T10:55:49.785582Z"
"UCijy7Rr0mQAJnFyTwFnRsRw","@evasmr","Eva ASMR","IT","211582","2190","138","False","2020-01-21T17:32:50.370637Z"
"UCZy1wRNPj2EEmb3Sc1v0xIQ","@metsasmr","Mets ASMR","IT","382248","4470","80","False","2021-06-15T22:14:56.618825Z"
"UCTr7yPO9lkgYBKj_CsFZT-w","@alessandroasmr","Alessandro ASMR","IT","1130500","11200","315","n/a","2020-04-03T13:44:06.238404Z"
"UCzig_-A_lckYeMs6FTbbMPQ","@ravedollasmr2331","Ravedoll ASMR","n/a","2767930","12100","69","False","2018-06-06T21:45:53Z"
"UCcDSW-Ntnr59qZtLhSw5nrQ","@davideasmr","Davide ASMR","IT","3193895","16900","319","False","2016-01-06T21:52:47Z"
"UCWjjYMhAWHtGZ_YFkcJomTw","@karyasmr","Kary asmr","IT","183831","12400","33","n/a","2017-08-11T11:28:40Z"
"UCvBjhMWehoO1XZPa7La5q4g","@loviaasmr","Lovia ASMR","IT","649990","7990","52","n/a","2018-09-19T18:51:43Z"
"UCO41dfYRWE2i71ahFdp2PHg","@asmrsara9620","ASMR Sara","n/a","4564852","20000","370","False","2018-09-11T18:48:48Z"
"UCowKaX8SaTBV-GtEH9wp1hA","@bettasasmr8102","Betta’s ASMR","n/a","1126626","10400","50","n/a","2015-01-10T12:43:49Z"
"UCXrvw-Bsxd9ASCM3rI2Cd8w","@crescentmoonasmr","Crescent Moon ASMR","IT","2625716","14900","323","False","2017-09-06T22:42:46Z"
"UCWqgCdgSEgbB-aq-w4fG3tA","@asmrita","Asmr with Sasha ita","IT","3175983","51200","110","False","2020-09-03T16:48:12.817434Z"
"UCf1TOv4aU8wdF-83HPbLkbw","@carlottaasmr","Carlotta ASMR","IT","18965940","63700","664","False","2015-05-26T14:18:33Z"
"UCsSxrQy0lpckaXbBlM_fefg","@loriasmr","Lori ASMR","n/a","15153425","90400","208","False","2013-05-18T15:47:47Z"
"UCnB5mw5HxI5JTwMvTtfGQyQ","@lisagrantasmr1753","Lisa Grant ASMR","n/a","5045105","12200","609","False","2015-01-26T19:33:17Z"
"UCky08ZKJNitmya5GcwA0ugA","@gopalaasmr-sounds","Gopala Asmr","IT","4041521","19100","92","False","2015-02-13T14:21:36Z"
"UClsGztBHZteO1jygltN5Dzg","@pitthevoiceasmr","Pit TheVoice ASMR","IT","405651","2970","168","False","2021-01-17T19:51:19.868528Z"
"UC5ryuK4Fv1hvvIxMcXfcHsQ","@allullabyasmr","Al Lullaby ASMR","GB","36680124","42000","583","False","2016-04-05T20:40:23Z"
"UCjTS5Z2-0MPLXBEsLwB2NEw","@blackmoonasmr","Blackmoon ASMR","IT","5201476","31600","262","n/a","2017-01-15T00:21:49Z"
"UC-2sH7g2CaP6i5Oc-wW-lxw","@asmr.therapy.official","ASMR Therapy","IT","188593","2190","167","False","2021-09-03T22:58:06.367126Z"
"UCq_KqS_WQFP88xCGtrHzYiA","@tommyasmr","Tommy Asmr","IT","0","31100","0","n/a","2013-12-11T20:45:44Z"
"UCqtU9sL27xlR0zDxl0lgO8w","@chiaradalessandroasmr","Chiara Dalessandro ASMR","n/a","1176005","10100","16","False","2018-05-06T14:28:40Z"
"UCrR_lTxXVN9sKlSfZhVK45Q","@francyasmrphoncibo5191","Francy ASMR PHON&CIBO","IT","553679","3420","49","n/a","2012-09-19T11:54:16Z"
"UC3bxASMi3dZCp-TmXnGEjnQ","@elenaasmr","Elena ASMR","IT","2458233","33900","69","n/a","2021-01-17T16:28:13.347369Z"
"UClbZczboPwEKHqLUmlTyojg","@hivernalasmr","Hivernal ASMR","IT","799890","5540","290","False","2013-09-16T21:18:55Z"
"UCp3vrmI72SM62H6cORuIE_w","@giuliaasmr","Giulia ASMR","IT","2531517","13700","502","False","2017-10-28T06:58:45Z"
"UC-OgSGbWhVUOkSR1o0CAjww","@janartasmr","JanArt ASMR","IT","879097","6430","719","False","2018-11-07T18:10:29Z"
"UCSV-2CPI7wNp6cEQXk67zSw","@asmrdiponente","ASMR di Ponente","IT","421958","4000","240","False","2020-10-11T15:24:13.579854Z"
